DS17889	CD14	CD14_Primary_Cells	ROADMAP	H3K27ac	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD14_Primary_Cells.H3K27ac.RO_01721.Histone.DS22926_VS_UW.CD14_Primary_Cells.Input.RO_01701.Histone.DS21627.fc.signal.bigwig
DS17889	CD14	CD14_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD14_Primary_Cells.H3K27me3.RO_01721.Histone.DS22405_VS_UW.CD14_Primary_Cells.Input.RO_01701.Histone.DS21627.fc.signal.bigwig
DS17889	CD14	CD14_Primary_Cells	ROADMAP	H3K36me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD14_Primary_Cells.H3K36me3.RO_01721.Histone.DS22406_VS_UW.CD14_Primary_Cells.Input.RO_01701.Histone.DS21627.fc.signal.bigwig
DS17889	CD14	CD14_Primary_Cells	ROADMAP	H3K4me1	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD14_Primary_Cells.H3K4me1.RO_01721.Histone.DS22403_VS_UW.CD14_Primary_Cells.Input.RO_01701.Histone.DS21627.fc.signal.bigwig
DS17889	CD14	CD14_Primary_Cells	ROADMAP	H3K4me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD14_Primary_Cells.H3K4me3.RO_01701.Histone.DS21707_VS_UW.CD14_Primary_Cells.Input.RO_01701.Histone.DS21627.fc.signal.bigwig
DS17889	CD14	CD14_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD14_Primary_Cells.H3K9me3.RO_01721.Histone.DS22404_VS_UW.CD14_Primary_Cells.Input.RO_01701.Histone.DS21627.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	ChromatinAccessibility	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01679.DS17186.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	ChromatinAccessibility	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01689.DS17281.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	ChromatinAccessibility	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01701.DS17440.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K27ac	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K27ac.RO_01701.Histone.DS21712_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K27me3.CD19_12_22_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K27me3.CD19_6_26_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K27me3.RO_01679.Histone.DS22585_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K27me3.RO_01701.Histone.DS23315_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K36me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K36me3.CD19_12_29_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K36me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K36me3.CD19_8_1_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K36me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K36me3.RO_01679.Histone.DS22586_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K4me1	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K4me1.RO_01679.Histone.DS22584_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K4me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K4me3.CD19_12_22_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K4me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K4me3.CD19_8_1_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K4me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K4me3.RO_01701.Histone.DS21711_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K9me3.CD19_12_29_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K9me3.CD19_2_20_09_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K9me3.RO_01679.Histone.DS22899_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17186	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K9me3.RO_01701.Histone.DS23314_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	ChromatinAccessibility	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01679.DS17186.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	ChromatinAccessibility	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01689.DS17281.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	ChromatinAccessibility	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01701.DS17440.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K27ac	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K27ac.RO_01701.Histone.DS21712_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K27me3.CD19_12_22_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K27me3.CD19_6_26_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K27me3.RO_01679.Histone.DS22585_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K27me3.RO_01701.Histone.DS23315_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K36me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K36me3.CD19_12_29_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K36me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K36me3.CD19_8_1_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K36me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K36me3.RO_01679.Histone.DS22586_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K4me1	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K4me1.RO_01679.Histone.DS22584_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K4me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K4me3.CD19_12_22_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K4me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K4me3.CD19_8_1_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K4me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K4me3.RO_01701.Histone.DS21711_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K9me3.CD19_12_29_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K9me3.CD19_2_20_09_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K9me3.RO_01679.Histone.DS22899_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17281	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K9me3.RO_01701.Histone.DS23314_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	ChromatinAccessibility	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01679.DS17186.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	ChromatinAccessibility	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01689.DS17281.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	ChromatinAccessibility	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01701.DS17440.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K27ac	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K27ac.RO_01701.Histone.DS21712_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K27me3.CD19_12_22_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K27me3.CD19_6_26_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K27me3.RO_01679.Histone.DS22585_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K27me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K27me3.RO_01701.Histone.DS23315_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K36me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K36me3.CD19_12_29_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K36me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K36me3.CD19_8_1_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K36me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K36me3.RO_01679.Histone.DS22586_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K4me1	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K4me1.RO_01679.Histone.DS22584_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K4me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K4me3.CD19_12_22_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K4me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K4me3.CD19_8_1_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K4me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K4me3.RO_01701.Histone.DS21711_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K9me3.CD19_12_29_08_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/BI.CD19_Primary_Cells.H3K9me3.CD19_2_20_09_VS_BI.CD19_Primary_Cells.Input.CD19_0_0_00.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K9me3.RO_01679.Histone.DS22899_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17440	CD19	CD19_Primary_Cells	ROADMAP	H3K9me3	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD19_Primary_Cells.H3K9me3.RO_01701.Histone.DS23314_VS_UW.CD19_Primary_Cells.Input.RO_01701.Histone.DS21628.fc.signal.bigwig
DS17371	CD20	CD20_Primary_Cells	ROADMAP	ChromatinAccessibility	http://www.broadinstitute.org/~anshul/projects/roadmap/signal/36bpReadLensFiltered/foldChange/UW.CD20_Primary_Cells.ChromatinAccessibility.RO_01778.DS17371.fc.signal.bigwig
